station_id,node_id,name,max_power_kw,num_connectors,price_per_kwh,total_sessions,total_energy_kwh,total_wait_min,total_charge_min,peak_queue,utilization_rate
EC_AP-2_00,AP-2_EC00,AP-2 existing cluster 0,350.0,102,0.4,295,11038.208550045078,0.0,5025.193837454808,0,0.017106460503318384
EC_AP-2_01,AP-2_EC01,AP-2 existing cluster 1,150.0,119,0.4,27,1030.379442767783,0.0,456.45539161797376,0,0.0013318609699403997
EC_AP-2_02,AP-2_EC02,AP-2 existing cluster 2,150.0,56,0.4,475,16199.301688036436,0.0,7087.2621597424095,0,0.04394383779602189
EC_AP-2_03,AP-2_EC03,AP-2 existing cluster 3,172.0,118,0.4,21,702.5280753247725,0.0,330.3861520425535,0,0.0009721814737598678
EC_AP-2_04,AP-2_EC04,AP-2 existing cluster 4,150.0,56,0.4,1848,69759.72381647927,15573.086669244056,32413.255508160284,118,0.20097504655357318
EC_AP-2_05,AP-2_EC05,AP-2 existing cluster 5,360.0,105,0.4,42,2069.5182406442686,0.0,755.4547928776333,0,0.00249819706639429
EC_AP-2_06,AP-2_EC06,AP-2 existing cluster 6,300.0,76,0.4,162,5429.288617397175,0.0,2731.6741537831485,0,0.012480236448205175
EC_AP-2_07,AP-2_EC07,AP-2 existing cluster 7,320.0,101,0.4,162,5889.752535303045,0.0,2837.7714069368094,0,0.009755814792824564
EC_AP-2_08,AP-2_EC08,AP-2 existing cluster 8,350.0,144,0.4,9255,290724.5475388504,221264.6596249658,123250.04780292892,670,0.2971885797717229
EC_AP-2_09,AP-2_EC09,AP-2 existing cluster 9,300.0,72,0.4,6051,212707.82378026185,783165.9757662605,80903.10892572296,1183,0.3901577398038337
EC_AP-2_10,AP-2_EC10,AP-2 existing cluster 10,250.0,94,0.4,4002,145152.41567515148,31799.71186206623,66032.59108548395,173,0.24391471293396846
EC_AP-2_11,AP-2_EC11,AP-2 existing cluster 11,350.0,68,0.4,3396,133282.16338147057,1709.3488144277394,47224.84486872197,33,0.24113993499143163
EC_AP-2_12,AP-2_EC12,AP-2 existing cluster 12,350.0,88,0.4,3647,127949.53317238277,1542.8571102093097,55179.15898048653,40,0.21772079774497527
EC_AP-2_13,AP-2_EC13,AP-2 existing cluster 13,350.0,89,0.4,335,12715.421460648724,0.0,5903.846392850066,0,0.02303310858633765
EC_AP-2_14,AP-2_EC14,AP-2 existing cluster 14,300.0,91,0.4,1497,57464.56546566532,0.0,27334.5855931635,0,0.10429863245254693
EC_AP-2_15,AP-2_EC15,AP-2 existing cluster 15,320.0,98,0.4,156,6084.104265211789,0.0,2890.35791617881,0,0.0102407805987061
STA_0003,STA_0003,Proposed AP-2 (STA_0003),150.0,4,0.4,468,22379.034906907164,558815.226437659,9932.994349710742,9123,0.8622390928568352
EC_A-2_00,A-2_EC00,A-2 existing cluster 0,350.0,102,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-2_01,A-2_EC01,A-2 existing cluster 1,150.0,119,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-2_02,A-2_EC02,A-2 existing cluster 2,150.0,56,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-2_03,A-2_EC03,A-2 existing cluster 3,172.0,118,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-2_04,A-2_EC04,A-2 existing cluster 4,150.0,56,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-2_05,A-2_EC05,A-2 existing cluster 5,360.0,105,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-2_06,A-2_EC06,A-2 existing cluster 6,300.0,76,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-2_07,A-2_EC07,A-2 existing cluster 7,320.0,101,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-2_08,A-2_EC08,A-2 existing cluster 8,350.0,144,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-2_09,A-2_EC09,A-2 existing cluster 9,300.0,72,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-2_10,A-2_EC10,A-2 existing cluster 10,250.0,94,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-2_11,A-2_EC11,A-2 existing cluster 11,350.0,68,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-2_12,A-2_EC12,A-2 existing cluster 12,350.0,88,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-2_13,A-2_EC13,A-2 existing cluster 13,350.0,89,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-2_14,A-2_EC14,A-2 existing cluster 14,300.0,91,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-2_15,A-2_EC15,A-2 existing cluster 15,320.0,98,0.4,0,0.0,0.0,0.0,0,0.0
EC_AP-7_00,AP-7_EC00,AP-7 existing cluster 0,320.0,141,0.4,0,0.0,0.0,0.0,0,0.0
EC_AP-7_01,AP-7_EC01,AP-7 existing cluster 1,350.0,170,0.4,4655,201288.70086361843,6716.960250771951,75731.83684475147,127,0.1546810393070904
EC_AP-7_02,AP-7_EC02,AP-7 existing cluster 2,150.0,158,0.4,1716,55212.67080299447,0.0,26115.451766345333,0,0.057391551877516996
EC_AP-7_03,AP-7_EC03,AP-7 existing cluster 3,360.0,186,0.4,1016,37991.795886544875,0.0,16561.248393497226,0,0.030916308978302765
EC_AP-7_04,AP-7_EC04,AP-7 existing cluster 4,1000.0,170,0.4,0,0.0,0.0,0.0,0,0.0
EC_AP-7_05,AP-7_EC05,AP-7 existing cluster 5,300.0,202,0.4,0,0.0,0.0,0.0,0,0.0
EC_AP-7_06,AP-7_EC06,AP-7 existing cluster 6,250.0,144,0.4,0,0.0,0.0,0.0,0,0.0
