station_id,node_id,name,max_power_kw,num_connectors,price_per_kwh,total_sessions,total_energy_kwh,total_wait_min,total_charge_min,peak_queue,utilization_rate
EC_AP-68_14,AP-68_EC14,AP-68 existing cluster 14,350.0,14,0.4,372,13701.418248400767,179.05763024528437,5846.636080495245,7,0.145005855171013
EC_AP-68_15,AP-68_EC15,AP-68 existing cluster 15,350.0,10,0.4,385,17593.76112028119,3394.307169534637,6057.080735212625,25,0.2103153033059939
EC_A-68_00,A-68_EC00,A-68 existing cluster 0,50.0,26,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-68_01,A-68_EC01,A-68 existing cluster 1,400.0,18,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-68_02,A-68_EC02,A-68 existing cluster 2,300.0,12,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-68_03,A-68_EC03,A-68 existing cluster 3,300.0,18,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-68_04,A-68_EC04,A-68 existing cluster 4,150.0,11,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-68_05,A-68_EC05,A-68 existing cluster 5,320.0,9,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-68_06,A-68_EC06,A-68 existing cluster 6,350.0,24,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-68_07,A-68_EC07,A-68 existing cluster 7,350.0,13,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-68_08,A-68_EC08,A-68 existing cluster 8,180.0,16,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-68_09,A-68_EC09,A-68 existing cluster 9,180.0,10,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-68_10,A-68_EC10,A-68 existing cluster 10,180.0,20,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-68_11,A-68_EC11,A-68 existing cluster 11,120.0,16,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-68_12,A-68_EC12,A-68 existing cluster 12,150.0,8,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-68_13,A-68_EC13,A-68 existing cluster 13,350.0,17,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-68_14,A-68_EC14,A-68 existing cluster 14,350.0,14,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-68_15,A-68_EC15,A-68 existing cluster 15,350.0,10,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-8_00,A-8_EC00,A-8 existing cluster 0,350.0,84,0.4,67,2200.0378510930846,0.0,922.9434077036917,0,0.003815076916764599
EC_A-8_01,A-8_EC01,A-8 existing cluster 1,400.0,47,0.4,8,309.0967182617927,0.0,128.98607465126796,0,0.0009529113080028661
EC_A-8_02,A-8_EC02,A-8 existing cluster 2,150.0,41,0.4,2,70.16950190688277,0.0,36.0705173760575,0,0.00030547524878097476
EC_A-8_03,A-8_EC03,A-8 existing cluster 3,150.0,66,0.4,5,186.91069648686948,0.0,86.08869509991317,0,0.0004529076972848967
EC_A-8_04,A-8_EC04,A-8 existing cluster 4,100.0,29,0.4,6,233.89203015721023,0.0,140.33521809432617,0,0.0016802588373362806
EC_A-8_05,A-8_EC05,A-8 existing cluster 5,210.0,25,0.4,1,38.07611061619445,0.0,19.038055308097224,0,0.0002644174348346837
EC_A-8_06,A-8_EC06,A-8 existing cluster 6,150.0,32,0.4,3,135.33742918762616,0.0,61.818322132152694,0,0.0006707717245242263
EC_A-8_07,A-8_EC07,A-8 existing cluster 7,60.0,19,0.4,4,140.2129930352976,0.0,140.2129930352976,0,0.0025623719487444735
EC_A-8_08,A-8_EC08,A-8 existing cluster 8,400.0,40,0.4,4,159.62835733161307,0.0,77.12968246156605,0,0.0006695284935899831
EC_A-8_09,A-8_EC09,A-8 existing cluster 9,150.0,34,0.4,220,7545.32954747665,0.0,3350.527547970239,0,0.03421698884773528
EC_A-8_10,A-8_EC10,A-8 existing cluster 10,150.0,47,0.4,6,269.73651430839976,0.0,113.48317508770246,0,0.0008383804306124591
EC_A-8_11,A-8_EC11,A-8 existing cluster 11,250.0,37,0.4,163,5644.207588876205,0.0,2230.564440745466,0,0.02093247410609484
EC_A-8_12,A-8_EC12,A-8 existing cluster 12,60.0,40,0.4,14,626.929954557257,0.0,626.929954557257,0,0.00544210029997619
EC_A-8_13,A-8_EC13,A-8 existing cluster 13,170.0,70,0.4,4,146.85991396118985,0.0,69.68581346630916,0,0.0003456637572733589
EC_A-8_14,A-8_EC14,A-8 existing cluster 14,180.0,68,0.4,3,90.73086610162213,0.0,54.43851966097328,0,0.000277974467223107
EC_A-8_15,A-8_EC15,A-8 existing cluster 15,250.0,48,0.4,6,221.00149314475172,0.0,99.64884176875209,0,0.0007208394225170146
EC_A-66_00,A-66_EC00,A-66 existing cluster 0,150.0,12,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-66_01,A-66_EC01,A-66 existing cluster 1,50.0,21,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-66_02,A-66_EC02,A-66 existing cluster 2,150.0,20,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-66_03,A-66_EC03,A-66 existing cluster 3,320.0,15,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-66_04,A-66_EC04,A-66 existing cluster 4,120.0,26,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-66_05,A-66_EC05,A-66 existing cluster 5,250.0,26,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-66_06,A-66_EC06,A-66 existing cluster 6,320.0,9,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-66_07,A-66_EC07,A-66 existing cluster 7,100.0,14,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-66_08,A-66_EC08,A-66 existing cluster 8,180.0,20,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-66_09,A-66_EC09,A-66 existing cluster 9,350.0,18,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-66_10,A-66_EC10,A-66 existing cluster 10,22.0,14,0.4,292,11321.100544504974,245477.75770849068,31510.277909823042,695,0.781504908477754
EC_A-66_11,A-66_EC11,A-66 existing cluster 11,60.0,17,0.4,1151,37601.783933360304,1002067.7102444337,39462.737471293396,1040,0.8060199646914501
EC_A-66_12,A-66_EC12,A-66 existing cluster 12,150.0,18,0.4,2495,90029.64574153595,1583630.49545052,40214.378290428984,1241,0.7757403219604356
EC_A-66_13,A-66_EC13,A-66 existing cluster 13,150.0,21,0.4,648,25696.232628303653,15.873482923863094,11354.828445940411,3,0.18774517933102533
EC_A-66_14,A-66_EC14,A-66 existing cluster 14,350.0,15,0.4,523,18264.53095706192,557.4720876036122,8067.15269166457,55,0.18673964564038356
EC_A-66_15,A-66_EC15,A-66 existing cluster 15,350.0,13,0.4,0,0.0,0.0,0.0,0,0.0
EC_AP-46_00,AP-46_EC00,AP-46 existing cluster 0,50.0,3,0.4,196,6087.254326399522,215231.4242008961,7699.317991138575,361,0.8911247674928906
EC_AP-46_01,AP-46_EC01,AP-46 existing cluster 1,50.0,3,0.4,114,5361.253686493227,70701.1124852844,6433.504423791872,64,0.7446185675685036
EC_A-23_00,A-23_EC00,A-23 existing cluster 0,320.0,15,0.4,85,3538.7902056897683,0.0,1360.463254225892,0,0.03149220495893268
EC_A-23_01,A-23_EC01,A-23 existing cluster 1,250.0,14,0.4,22,895.6055843502279,0.0,364.1497347804032,0,0.009031491438006032
EC_A-23_02,A-23_EC02,A-23 existing cluster 2,30.0,4,0.4,109,4702.215587264635,109611.50702426303,9413.294189574644,255,0.8171262317339101
EC_A-23_03,A-23_EC03,A-23 existing cluster 3,300.0,4,0.4,180,6143.423297729422,3503.522908926524,2653.832276392606,18,0.23036738510352484
EC_A-23_04,A-23_EC04,A-23 existing cluster 4,50.0,5,0.4,216,7932.104143046078,101198.37782101662,9539.55333576184,103,0.6624689816501278
EC_A-23_05,A-23_EC05,A-23 existing cluster 5,60.0,5,0.4,126,5627.077544293066,13823.472706340393,5627.077544293066,31,0.3907692739092407
EC_A-23_06,A-23_EC06,A-23 existing cluster 6,50.0,9,0.4,6,285.6869942960878,0.0,342.8243931553054,0,0.013226249735929993
EC_A-23_07,A-23_EC07,A-23 existing cluster 7,50.0,6,0.4,29,1412.4809233360359,0.0,1694.9771080032422,0,0.09808895300944688
EC_A-23_08,A-23_EC08,A-23 existing cluster 8,50.0,10,0.4,11,537.3063090663787,0.0,644.7675708796546,0,0.022387762877765786
EC_A-23_09,A-23_EC09,A-23 existing cluster 9,50.0,6,0.4,3,138.54856627648115,0.0,166.2582795317774,0,0.009621428213644525
EC_A-23_10,A-23_EC10,A-23 existing cluster 10,100.0,5,0.4,9,433.58558939365423,0.0,260.15135363619254,0,0.018066066224735593
EC_A-23_11,A-23_EC11,A-23 existing cluster 11,100.0,8,0.4,5,230.19458023896777,0.0,138.11674814338065,0,0.005994650527056452
EC_A-23_12,A-23_EC12,A-23 existing cluster 12,50.0,5,0.4,9,430.71219893668103,0.0,516.8546387240171,0,0.03589268324472341
EC_A-23_13,A-23_EC13,A-23 existing cluster 13,22.0,6,0.4,10,455.62314964351276,0.0,1242.6085899368527,0,0.07191021932504935
EC_A-23_14,A-23_EC14,A-23 existing cluster 14,100.0,4,0.4,6,271.66162163522887,0.0,162.99697298113736,0,0.014149042793501506
EC_A-23_15,A-23_EC15,A-23 existing cluster 15,120.0,12,0.4,6,270.2115073705821,0.0,135.10575368529106,0,0.003909310002467913
STA_0004,STA_0004,Proposed A-23 (STA_0004),150.0,4,0.4,232,7961.712494512071,10166.9180013638,3496.354477283657,31,0.3035029928197619
EC_AP-9_00,AP-9_EC00,AP-9 existing cluster 0,50.0,8,0.4,4,144.94283345579174,0.0,173.93140014695012,0,0.007549105909155821
EC_AP-9_01,AP-9_EC01,AP-9 existing cluster 1,60.0,8,0.4,8,312.84021166429443,0.0,312.84021166429443,0,0.013578134186818334
EC_AP-9_02,AP-9_EC02,AP-9 existing cluster 2,150.0,7,0.4,70,2294.5947551192235,0.0,1034.0357314190896,0,0.051291454931502466
EC_AP-9_03,AP-9_EC03,AP-9 existing cluster 3,22.0,8,0.4,3,126.78817660399874,0.0,345.78593619272385,0,0.01500807014725364
EC_AP-9_04,AP-9_EC04,AP-9 existing cluster 4,150.0,3,0.4,2,89.67024927251555,0.0,38.33257740715655,0,0.004436640903606082
EC_AP-9_05,AP-9_EC05,AP-9 existing cluster 5,22.0,10,0.4,2,82.45911881680647,0.0,224.88850586401765,0,0.007808628675833946
EC_AP-9_06,AP-9_EC06,AP-9 existing cluster 6,50.0,12,0.4,21,805.7413174095177,0.0,966.8895808914214,0,0.027977129076719367
EC_AP-9_07,AP-9_EC07,AP-9 existing cluster 7,22.0,20,0.4,2,87.33375289269168,0.0,238.18296243461367,0,0.004135120875600932
EC_AP-9_08,AP-9_EC08,AP-9 existing cluster 8,44.0,11,0.4,0,0.0,0.0,0.0,0,0.0
EC_AP-9_09,AP-9_EC09,AP-9 existing cluster 9,60.0,4,0.4,0,0.0,0.0,0.0,0,0.0
EC_AP-9_10,AP-9_EC10,AP-9 existing cluster 10,50.0,8,0.4,2,72.61724023802005,0.0,87.14068828562407,0,0.0037821479290635444
EC_AP-9_11,AP-9_EC11,AP-9 existing cluster 11,7.4,2,0.4,0,0.0,0.0,0.0,0,0.0
EC_AP-9_12,AP-9_EC12,AP-9 existing cluster 12,7.4,2,0.4,0,0.0,0.0,0.0,0,0.0
EC_AP-9_13,AP-9_EC13,AP-9 existing cluster 13,44.0,18,0.4,77,2699.000914589879,0.0,3680.4557926225616,0,0.07099644661694757
EC_AP-9_14,AP-9_EC14,AP-9 existing cluster 14,120.0,22,0.4,0,0.0,0.0,0.0,0,0.0
EC_AP-9_15,AP-9_EC15,AP-9 existing cluster 15,22.17,3,0.4,15,612.7651395481779,376.149760357957,1658.3630299003462,3,0.19194016549772525
STA_0008,STA_0008,Proposed AP-9 (STA_0008),150.0,4,0.4,9,369.326587485319,0.0,164.1488815876167,0,0.014249034860036171
EC_N-322_00,N-322_EC00,N-322 existing cluster 0,150.0,7,0.4,0,0.0,0.0,0.0,0,0.0
EC_N-322_01,N-322_EC01,N-322 existing cluster 1,150.0,5,0.4,98,2528.0093054096837,39.54510093526903,1119.139230665827,4,0.07771800212957132
EC_N-322_02,N-322_EC02,N-322 existing cluster 2,150.0,12,0.4,0,0.0,0.0,0.0,0,0.0
EC_N-322_03,N-322_EC03,N-322 existing cluster 3,100.0,4,0.4,4,169.13311102609134,0.0,101.47986661565479,0,0.008809016199275588
EC_N-322_04,N-322_EC04,N-322 existing cluster 4,50.0,10,0.4,18,758.3439468209561,0.0,910.0127361851474,0,0.03159766445087318
EC_N-322_05,N-322_EC05,N-322 existing cluster 5,22.0,6,0.4,19,778.4134327386479,1.7486939128328913,2122.9457256508585,1,0.12285565541960987
EC_N-322_06,N-322_EC06,N-322 existing cluster 6,50.0,8,0.4,13,487.7302675651054,0.0,585.2763210781264,0,0.02540261810234924
EC_N-322_07,N-322_EC07,N-322 existing cluster 7,150.0,4,0.4,3,133.48659545561037,0.0,58.950394356682764,0,0.005117221732350934
EC_N-322_08,N-322_EC08,N-322 existing cluster 8,50.0,5,0.4,2,89.75590587938673,0.0,107.70708705526408,0,0.007479658823282228
EC_N-322_09,N-322_EC09,N-322 existing cluster 9,150.0,11,0.4,0,0.0,0.0,0.0,0,0.0
EC_N-322_10,N-322_EC10,N-322 existing cluster 10,22.0,4,0.4,4,193.50780990453623,0.0,527.7485724669169,0,0.04581150802664209
EC_N-322_11,N-322_EC11,N-322 existing cluster 11,50.0,16,0.4,2,88.38645680971405,0.0,106.06374817165687,0,0.0023017306460863035
EC_N-322_12,N-322_EC12,N-322 existing cluster 12,100.0,5,0.4,2,98.47781725813869,0.0,59.0866903548832,0,0.004103242385755778
EC_N-322_13,N-322_EC13,N-322 existing cluster 13,120.0,39,0.4,1,32.52848758391983,0.0,20.388060292287385,0,0.00018151763080740194
EC_N-322_14,N-322_EC14,N-322 existing cluster 14,150.0,5,0.4,3,137.65154844643985,0.0,56.14261255773264,0,0.0038987925387314335
EC_N-322_15,N-322_EC15,N-322 existing cluster 15,50.0,5,0.4,1,47.14491608840258,0.0,56.5738993060831,0,0.003928743007366882
STA_0001,STA_0001,Proposed N-322 (STA_0001),150.0,4,0.4,39,1431.807987599852,0.0,648.4771414937519,0,0.056291418532443745
EC_N-433_00,N-433_EC00,N-433 existing cluster 0,22.0,2,0.4,0,0.0,0.0,0.0,0,0.0
EC_N-433_01,N-433_EC01,N-433 existing cluster 1,22.0,2,0.4,0,0.0,0.0,0.0,0,0.0
EC_N-433_02,N-433_EC02,N-433 existing cluster 2,22.0,2,0.4,0,0.0,0.0,0.0,0,0.0
EC_N-433_03,N-433_EC03,N-433 existing cluster 3,22.0,2,0.4,0,0.0,0.0,0.0,0,0.0
EC_N-433_04,N-433_EC04,N-433 existing cluster 4,22.0,2,0.4,0,0.0,0.0,0.0,0,0.0
EC_N-433_05,N-433_EC05,N-433 existing cluster 5,22.0,2,0.4,0,0.0,0.0,0.0,0,0.0
EC_N-433_06,N-433_EC06,N-433 existing cluster 6,22.17,6,0.4,0,0.0,0.0,0.0,0,0.0
STA_0002,STA_0002,Proposed N-433 (STA_0002),150.0,4,0.4,0,0.0,0.0,0.0,0,0.0
EC_N-435_00,N-435_EC00,N-435 existing cluster 0,50.0,3,0.4,0,0.0,0.0,0.0,0,0.0
EC_N-435_01,N-435_EC01,N-435 existing cluster 1,22.0,2,0.4,0,0.0,0.0,0.0,0,0.0
EC_N-435_02,N-435_EC02,N-435 existing cluster 2,22.0,2,0.4,0,0.0,0.0,0.0,0,0.0
EC_N-435_03,N-435_EC03,N-435 existing cluster 3,22.0,2,0.4,0,0.0,0.0,0.0,0,0.0
EC_N-435_04,N-435_EC04,N-435 existing cluster 4,22.0,2,0.4,0,0.0,0.0,0.0,0,0.0
EC_N-435_05,N-435_EC05,N-435 existing cluster 5,21.0,2,0.4,0,0.0,0.0,0.0,0,0.0
EC_N-435_06,N-435_EC06,N-435 existing cluster 6,100.0,3,0.4,0,0.0,0.0,0.0,0,0.0
STA_0005,STA_0005,Proposed N-435 (STA_0005),150.0,2,0.4,0,0.0,0.0,0.0,0,0.0
EC_N-502_00,N-502_EC00,N-502 existing cluster 0,22.0,2,0.4,21,471.3315405962527,757.6730473931552,1285.5482661345152,4,0.22318546287057556
EC_N-502_01,N-502_EC01,N-502 existing cluster 1,100.0,4,0.4,4,145.6348332981354,0.0,87.38089997888122,0,0.007585147567611217
EC_N-502_02,N-502_EC02,N-502 existing cluster 2,100.0,3,0.4,0,0.0,0.0,0.0,0,0.0
EC_N-502_03,N-502_EC03,N-502 existing cluster 3,100.0,4,0.4,0,0.0,0.0,0.0,0,0.0
STA_0007,STA_0007,Proposed N-502 (STA_0007),150.0,2,0.4,16,581.16923812982,13.858643440627247,254.30633163746552,2,0.044150404798171096
EC_N-621_00,N-621_EC00,N-621 existing cluster 0,3.7,2,0.4,0,0.0,0.0,0.0,0,0.0
STA_0006,STA_0006,Proposed N-621 (STA_0006),150.0,2,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-67_00,A-67_EC00,A-67 existing cluster 0,60.0,11,0.4,2,83.6286848266715,0.0,83.6286848266715,0,0.002639794344276247
EC_A-67_01,A-67_EC01,A-67 existing cluster 1,60.0,3,0.4,1,37.12229030219106,0.0,37.12229030219106,0,0.00429656137756841
EC_A-67_02,A-67_EC02,A-67 existing cluster 2,50.0,4,0.4,80,2838.5384992929144,5306.241080402568,3406.2461991514992,21,0.29568109367634543
EC_A-67_03,A-67_EC03,A-67 existing cluster 3,50.0,6,0.4,1,43.19458136678924,0.0,51.83349764014709,0,0.0029996237060270305
EC_A-67_04,A-67_EC04,A-67 existing cluster 4,150.0,2,0.4,2,92.06901954565214,0.0,40.972713153340294,0,0.007113318255788245
EC_A-67_05,A-67_EC05,A-67 existing cluster 5,22.0,4,0.4,18,789.1390213775478,7.459236617551937,2152.197331029676,1,0.18682268498521495
EC_A-67_06,A-67_EC06,A-67 existing cluster 6,50.0,3,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-67_07,A-67_EC07,A-67 existing cluster 7,22.17,6,0.4,10,456.25704803890284,0.0,1234.7957998346487,0,0.07145809026820883
EC_A-67_08,A-67_EC08,A-67 existing cluster 8,60.0,3,0.4,3,142.7362296015208,0.0,142.7362296015208,0,0.01652039694462046
EC_A-67_09,A-67_EC09,A-67 existing cluster 9,50.0,3,0.4,24,845.8162654538487,41.17380014040282,1014.9795185446184,2,0.11747448131303453
EC_A-67_10,A-67_EC10,A-67 existing cluster 10,100.0,8,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-67_11,A-67_EC11,A-67 existing cluster 11,22.0,6,0.4,24,975.394640971021,0.0,2660.1672026482393,0,0.15394486126436568
EC_A-67_12,A-67_EC12,A-67 existing cluster 12,80.0,3,0.4,15,575.9017091703747,0.0,431.9262818777811,0,0.049991467809928365
EC_A-67_13,A-67_EC13,A-67 existing cluster 13,150.0,7,0.4,4,141.89091170372797,0.0,65.3522805534933,0,0.0032416805830105806
EC_A-67_14,A-67_EC14,A-67 existing cluster 14,150.0,4,0.4,5,215.85719343001148,0.0,92.36832720900864,0,0.008018083959115333
EC_A-67_15,A-67_EC15,A-67 existing cluster 15,50.0,3,0.4,4,154.31427177075318,0.0,185.17712612490382,0,0.02143253774593794
EC_A-62_00,A-62_EC00,A-62 existing cluster 0,360.0,21,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-62_01,A-62_EC01,A-62 existing cluster 1,100.0,23,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-62_02,A-62_EC02,A-62 existing cluster 2,60.0,17,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-62_03,A-62_EC03,A-62 existing cluster 3,360.0,13,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-62_04,A-62_EC04,A-62 existing cluster 4,50.0,13,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-62_05,A-62_EC05,A-62 existing cluster 5,50.0,13,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-62_06,A-62_EC06,A-62 existing cluster 6,150.0,15,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-62_07,A-62_EC07,A-62 existing cluster 7,50.0,16,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-62_08,A-62_EC08,A-62 existing cluster 8,200.0,18,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-62_09,A-62_EC09,A-62 existing cluster 9,250.0,34,0.4,0,0.0,0.0,0.0,0,0.0
EC_A-62_10,A-62_EC10,A-62 existing cluster 10,200.0,14,0.4,0,0.0,0.0,0.0,0,0.0
