station_id,node_id,name,max_power_kw,num_connectors,price_per_kwh,total_sessions,total_energy_kwh,total_wait_min,total_charge_min,peak_queue,utilization_rate
EC_AP-2_000,AP-2_EC000,AP-2 existing cluster 0,15.0,3,0.4,2,99.7258020664128,0.0,398.9032082656512,0,0.046169352808524446
EC_AP-2_001,AP-2_EC001,AP-2 existing cluster 1,22.0,2,0.4,26,819.2838972853884,1182.9742097631556,2316.861839596825,13,0.4022329582633377
EC_AP-2_002,AP-2_EC002,AP-2 existing cluster 2,60.0,2,0.4,3,113.3409157119435,0.0,115.22801248613703,0,0.020004863278843234
EC_AP-2_003,AP-2_EC003,AP-2 existing cluster 3,60.0,2,0.4,1,41.373504220709066,0.0,44.036517919339204,0,0.007645228805440834
EC_AP-2_004,AP-2_EC004,AP-2 existing cluster 4,22.0,2,0.4,3,122.66141485352554,0.0,356.0773331621681,0,0.061818981451765294
EC_AP-2_005,AP-2_EC005,AP-2 existing cluster 5,22.0,2,0.4,17,694.8977929794902,1230.127745584662,1957.822980519901,7,0.3398998230069272
EC_AP-2_006,AP-2_EC006,AP-2 existing cluster 6,22.0,2,0.4,1,61.37322101475067,0.0,174.78184408432455,0,0.030344070153528566
EC_AP-2_007,AP-2_EC007,AP-2 existing cluster 7,22.0,2,0.4,34,1648.8036477016094,30069.297885829084,4727.2267642895185,226,0.8206990910224858
EC_AP-2_008,AP-2_EC008,AP-2 existing cluster 8,50.0,3,0.4,90,4367.81329055728,41828.44339696813,5491.186429654935,51,0.6355539849137656
EC_AP-2_009,AP-2_EC009,AP-2 existing cluster 9,50.0,3,0.4,85,2920.5325680284423,4179.426308151487,3603.6008249055667,30,0.4170834288085147
STA_0003,STA_0003,Proposed AP-2 (STA_0003),150.0,8,0.4,801,35433.20802593639,394108.912824234,16177.481351761704,552,0.7021476281146573
EC_A-2_000,A-2_EC000,A-2 existing cluster 0,350.0,37,0.4,0,0.0,0.0,0.0,0,0.0
